SMILES,MW,LogP,HBA,HBD,TPSA,NumDoubleBonds,NumNitroGroups,NumAmineGroups,NumHydroxylGroups,NumSulfonateGroups,NumEsterGroups,NumKetoneGroups,NumAldehydeGroups,charge,Toxicity Value
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,402.0640000000001,6.674800000000002,4.0,0.0,44.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
OCc1ccccc1,108.13999999999997,1.1789,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
N[C@@H](Cc1cnc[nH]1)C(=O)O,155.15699999999998,-0.6359000000000001,3.0,3.0,92.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
NNc1nc(-c2ccc(N)cc2)cs1,206.27399999999997,1.6779000000000004,5.0,3.0,76.96,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=NN(c1ccccc1)c1ccccc1,198.225,3.5061000000000018,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C[C@H]1CCC[C@@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,338.49500000000006,4.360600000000004,3.0,1.0,36.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
c1ccccc1,78.11399999999999,1.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(O)c1ccccc1,122.16699999999996,1.7399,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CCCCC(CC)COS(=O)(=O)[O-],209.28699999999998,1.6796,4.0,0.0,66.43,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,212.296,3.1348400000000005,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],190.10699999999997,-3.9178999999999995,6.0,2.0,137.79000000000002,3.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,-2.0,0
O=C/C=C/c1ccccc1,132.16199999999998,1.8987,1.0,0.0,17.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
O=C1N=S(=O)([O-])c2ccccc21,182.18,0.7977000000000001,3.0,0.0,69.56,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0
C1CCCNCCC1,113.204,1.5401,1.0,1.0,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCOC(=O)/C=C\C(=O)OCC,172.17999999999995,0.6688,4.0,0.0,52.60000000000001,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,418.6180000000004,7.2132000000000085,4.0,0.0,52.60000000000001,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,267.278,-4.492399999999994,8.0,8.0,153.64,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,237.258,2.352620000000001,3.0,1.0,60.160000000000004,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0
CCOc1ccc(NC(C)=O)cc1N,194.23399999999998,1.6259,3.0,2.0,64.35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,381.02300000000014,3.569200000000002,3.0,1.0,60.160000000000004,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1
C/C=C/C=C/C(=O)O,112.12799999999999,1.2033,1.0,1.0,37.3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0
CCN(CC)C(=S)[S-],148.276,1.16,2.0,0.0,3.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
CN(N=O)c1ccccc1,136.15399999999997,1.8041999999999998,2.0,0.0,32.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,470.6940000000004,6.412600000000007,3.0,2.0,74.6,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0
COc1ccc(N)c(C)c1,137.18200000000002,1.5858199999999998,2.0,1.0,35.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,371.4330000000001,2.954900000000001,6.0,1.0,66.02000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,299.3700000000001,1.5010999999999999,4.0,1.0,41.93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CN1CCC[C@H]1c1cccnc1,162.236,1.8483,2.0,0.0,16.130000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C,310.355,0.4233199999999997,7.0,0.0,87.37,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,256.21299999999997,1.5788000000000004,5.0,3.0,94.83000000000001,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1
O=Cc1ccco1,96.08499999999998,1.0920999999999998,2.0,0.0,30.21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3,340.2670000000001,2.0020000000000002,7.0,0.0,110.96000000000001,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1
Oc1ccccc1-c1ccccc1,170.211,3.0592000000000015,1.0,1.0,20.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,284.085,0.9065999999999999,4.0,0.0,66.43,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.0,0
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,833.879,4.420300000000001,5.0,0.0,93.4,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,1
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,608.6880000000004,4.171100000000004,10.0,1.0,117.78000000000003,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,277.24499999999995,3.7586000000000013,1.0,1.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,285.3,-0.21000000000000008,7.0,4.0,119.10000000000001,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,368.3690000000001,6.256760000000005,4.0,0.0,44.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,604.8220000000002,4.462600000000005,10.0,3.0,133.14000000000001,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0
Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,627.588,7.928600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,578.6620000000004,4.162500000000003,9.0,1.0,108.55000000000001,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,330.46800000000013,4.450000000000005,3.0,0.0,43.370000000000005,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1
CC1CC(=O)O1,86.08999999999999,0.3218,2.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CC1=NN(c2ccccc2)C(=O)C1,174.20299999999995,1.7992,2.0,0.0,32.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.5410000000002,2.7168000000000014,6.0,2.0,93.06,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1
O=[N+]([O-])/C=C/c1ccccc1,149.149,1.934,2.0,0.0,43.14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cccc2c(N)cccc12,158.204,2.0042,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,610.5210000000004,-1.6871000000000003,16.0,10.0,269.42999999999995,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1
CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,411.45500000000004,6.449900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,322.02200000000005,5.131600000000001,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=[N+]([O-])c1ccc2ncccc2c1,174.159,2.143,3.0,0.0,56.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
O=[N+]([O-])c1cccc2cccnc12,174.159,2.143,3.0,0.0,56.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.399,3.917520000000003,2.0,0.0,16.130000000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,344.31300000000005,-5.7611999999999925,11.0,9.0,200.52999999999997,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc(N)c(Cl)c1,142.58900000000003,1.5044000000000002,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nc1ccc(Cl)cc1N,142.589,1.5044,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1ccc(Cl)c(N)c1,142.58900000000003,1.5044,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CNC(=S)NC,104.178,-0.28990000000000027,1.0,2.0,24.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,291.391,2.3334,4.0,2.0,58.559999999999995,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
CCC1(CC)C(=O)N=C([O-])NC1=O,183.18699999999998,-0.8345000000000002,3.0,1.0,81.59,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0
C=CC(OCC)OCC,130.18699999999998,1.5715,2.0,0.0,18.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c1ccc(NNc2ccccc2)cc1,184.24200000000002,3.1256000000000013,2.0,2.0,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
COc1cccc(O)c1O,140.13799999999998,1.1063999999999996,3.0,2.0,49.69,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
COc1cc2c(cc1N)oc1ccccc12,213.23600000000002,3.176800000000001,3.0,1.0,48.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,380.913,4.481400000000002,1.0,0.0,12.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,631.6659999999999,7.3032000000000075,9.0,1.0,120.24000000000001,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
S=C(NC1CCCCC1)NC1CCCCC1,240.41599999999994,3.1159000000000017,1.0,2.0,24.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,328.4960000000002,6.081100000000006,2.0,0.0,26.3,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
Cc1ccccc1N=O,121.139,2.392920000000001,2.0,0.0,29.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCCC(N)=O,115.176,1.052,1.0,1.0,43.09,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
O=C1CCc2ccccc2O1,148.16099999999997,1.5382,2.0,0.0,26.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
Cc1ccc(O)c(O)c1,124.13899999999998,1.4062199999999996,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,489.0880000000002,7.1863200000000065,5.0,0.0,43.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CC[C@@H](O)C(C)(C)O,416.6460000000002,5.704700000000007,3.0,3.0,60.69,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
Oc1ccc2c(c1)OCO2,138.12199999999999,1.1208999999999998,3.0,1.0,38.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Cc1c(N)cccc1N,122.17099999999998,1.1594200000000001,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,302.2820000000001,1.3204999999999993,6.0,5.0,110.38000000000001,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H](C4C=C[C@H]3C4)C1(Cl)C2(Cl)Cl,364.914,5.270200000000002,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cc1cccc2cccnc12,143.18899999999996,2.5432200000000007,1.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cc([N+](=O)[O-])ccc1C(=O)O,182.135,0.8752,4.0,2.0,106.46,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
CC(=O)OC/C=C(\C)CCC=C(C)C,196.29,3.242200000000002,2.0,0.0,26.3,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
CCC(O)OC(O)CC,134.17499999999998,0.4598,3.0,2.0,49.69,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
ClC/C=C/CCl,124.998,2.0202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C=Cc1cccc(C)c1,118.17899999999997,2.638020000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=NN([O-])c1ccccc1,137.11799999999997,1.6722000000000001,3.0,0.0,55.730000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
O=S(=O)([O-])NC1CCCCC1,178.23299999999995,0.3688999999999998,3.0,1.0,69.23,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0
N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,225.204,-1.62583,7.0,3.0,100.59000000000002,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1,429.3900000000002,3.894300000000002,9.0,2.0,167.54000000000002,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0
COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,602.9000000000003,10.147399999999994,4.0,1.0,55.760000000000005,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,247.253,4.492200000000002,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C/C=C/c1ccc(OC)cc1,148.20499999999998,2.728300000000001,1.0,0.0,9.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNC[C@H](O)c1cccc(O)c1,167.20799999999997,0.645,3.0,3.0,52.489999999999995,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,204.22899999999998,1.1223000000000003,2.0,3.0,79.11,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,288.43100000000004,3.8792000000000026,2.0,1.0,37.3,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,441.5240000000002,2.5632,7.0,1.0,102.26,6.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,1
CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,228.253,1.2965,5.0,0.0,85.16,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0
CCCC[N+](=O)[O-],103.12099999999998,1.0632000000000001,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,199.20899999999997,2.8466000000000005,2.0,0.0,43.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,243.171,1.3126,7.0,0.0,108.88000000000001,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
Cc1ncc([N+](=O)[O-])n1C,141.13,0.63672,4.0,0.0,60.96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cc1ccc(NC(N)=O)cc1,150.18100000000004,1.48562,1.0,2.0,55.12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
Nc1ccc2ccccc2c1,143.189,2.4220000000000006,1.0,1.0,26.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,236.35499999999996,3.479500000000003,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,231.23099999999994,-0.2929000000000001,3.0,1.0,81.59,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,0
C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,325.361,-0.3925999999999994,7.0,2.0,96.3,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0
Nc1ccc(Oc2ccc(Cl)cc2)cc1,219.67100000000002,3.714500000000002,2.0,1.0,35.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Oc1ccccc1O,110.11199999999998,1.0977999999999999,2.0,2.0,40.46,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CC(O)COC(C)(C)C,132.203,1.1823000000000001,2.0,1.0,29.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CN[C@@H](C)[C@H](O)c1ccccc1,165.236,1.3278999999999999,2.0,2.0,32.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,372.4170000000001,4.031600000000003,3.0,1.0,71.44,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
CC1(C)C(=O)NC(=O)NC1=O,156.141,-0.6214000000000002,3.0,2.0,75.27000000000001,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0
Cn1c(N)nc2c3cccnc3ccc21,198.22899999999998,1.7037,4.0,1.0,56.730000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C[C@H]3[C@H]3O[C@@H]43)[C@@]1(Cl)C2(Cl)Cl,380.913,4.481400000000002,1.0,0.0,12.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,411.7980000000001,5.377700000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,332.4840000000001,4.401000000000005,3.0,2.0,57.53,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Nc1cccc(N)c1,108.144,0.851,2.0,2.0,52.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CN(N=O)c1ccc([N+](=O)[O-])cc1,181.15099999999998,1.7124,4.0,0.0,75.81,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,420.3800000000001,0.6230000000000001,10.0,2.0,172.6,7.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,-2.0,1
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,654.6059999999999,3.192800000000001,6.0,3.0,118.21,4.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1
S=C([S-])NCCNC(=S)[S-],210.37400000000002,-0.1708,4.0,2.0,24.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.205,1.925,3.0,2.0,66.56,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,356.227,0.40430000000000005,5.0,3.0,103.70000000000002,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Nc1nnc(-c2ccc([N+](=O)[O-])o2)o1,196.12199999999996,0.8199999999999998,7.0,1.0,121.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,294.4789999999999,5.972900000000005,2.0,0.0,26.3,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,242.23099999999997,0.37009999999999993,6.0,3.0,104.86000000000001,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.20700000000002,-3.1679999999999997,9.0,4.0,143.72000000000003,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
NC1=NC(=O)C(c2ccccc2)O1,176.17499999999998,0.5992000000000001,3.0,1.0,64.67999999999999,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,505.20600000000024,6.490180000000005,4.0,0.0,59.32000000000001,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
Clc1ccccc1,112.55899999999997,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
[O-]c1ccccc1-c1ccccc1,169.203,2.4272,1.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1,667.8290000000003,6.122800000000007,7.0,0.0,120.65,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1
N[C@@H](CS)C(=O)O,121.16099999999997,-0.6719000000000002,3.0,3.0,63.32000000000001,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1
NNc1nc(-c2ccccc2)cs1,191.259,2.0957,4.0,2.0,50.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
